strategy,season,matchday,points,baseline_points,changes,expected_cost,added_draws,games,better,equal,worse
full_120,2018,16,7,8,4,,,9,False,False,True
full_120,2018,17,14,13,4,,,9,True,False,False
full_120,2018,18,15,12,5,,,9,True,False,False
full_120,2018,19,15,18,5,,,9,False,False,True
full_120,2018,20,4,4,6,,,9,False,True,False
full_120,2018,21,11,14,2,,,9,False,False,True
full_120,2018,22,15,10,4,,,9,True,False,False
full_120,2018,23,12,12,1,,,9,False,True,False
full_120,2018,24,15,14,2,,,9,True,False,False
full_120,2018,25,16,17,3,,,9,False,False,True
full_120,2018,26,15,15,0,,,9,False,True,False
full_120,2018,27,14,14,3,,,9,False,True,False
full_120,2018,28,12,11,3,,,9,True,False,False
full_120,2018,29,26,18,6,,,9,True,False,False
full_120,2018,30,17,18,4,,,9,False,False,True
full_120,2018,31,4,4,1,,,9,False,True,False
full_120,2018,32,8,8,3,,,9,False,True,False
full_120,2018,33,4,4,2,,,9,False,True,False
full_120,2018,34,14,14,1,,,9,False,True,False
full_120,2019,1,10,15,5,,,9,False,False,True
full_120,2019,2,16,15,4,,,9,True,False,False
full_120,2019,3,11,13,3,,,9,False,False,True
full_120,2019,4,6,12,2,,,9,False,False,True
full_120,2019,5,18,18,0,,,9,False,True,False
full_120,2019,6,7,11,3,,,9,False,False,True
full_120,2019,7,8,8,3,,,9,False,True,False
full_120,2019,8,8,7,5,,,9,True,False,False
full_120,2019,9,9,8,3,,,9,True,False,False
full_120,2019,10,11,9,3,,,9,True,False,False
full_120,2019,11,11,8,4,,,9,True,False,False
full_120,2019,12,7,4,5,,,9,True,False,False
full_120,2019,13,8,11,4,,,9,False,False,True
full_120,2019,14,15,14,4,,,9,True,False,False
full_120,2019,15,9,16,6,,,9,False,False,True
full_120,2019,16,8,8,1,,,9,False,True,False
full_120,2019,17,9,13,4,,,9,False,False,True
full_120,2019,18,9,12,2,,,9,False,False,True
full_120,2019,19,12,10,3,,,9,True,False,False
full_120,2019,20,14,13,2,,,9,True,False,False
full_120,2019,21,6,9,3,,,9,False,False,True
full_120,2019,22,13,15,4,,,9,False,False,True
full_120,2019,23,12,10,5,,,9,True,False,False
full_120,2019,24,19,16,1,,,9,True,False,False
full_120,2019,25,16,14,3,,,9,True,False,False
full_120,2019,26,14,14,1,,,9,False,True,False
full_120,2019,27,7,8,6,,,9,False,False,True
full_120,2019,28,6,5,2,,,9,True,False,False
full_120,2019,29,17,16,2,,,9,True,False,False
full_120,2019,30,12,7,3,,,9,True,False,False
full_120,2019,31,9,8,4,,,9,True,False,False
full_120,2019,32,15,15,2,,,9,False,True,False
full_120,2019,33,12,11,4,,,9,True,False,False
full_120,2019,34,16,20,3,,,9,False,False,True
full_120,2020,1,17,9,5,,,9,True,False,False
full_120,2020,2,9,0,6,,,9,True,False,False
full_120,2020,3,8,18,7,,,9,False,False,True
full_120,2020,4,11,14,3,,,9,False,False,True
full_120,2020,5,16,14,5,,,9,True,False,False
full_120,2020,6,12,8,4,,,9,True,False,False
full_120,2020,7,5,16,5,,,9,False,False,True
full_120,2020,8,10,6,1,,,9,True,False,False
full_120,2020,9,10,9,3,,,9,True,False,False
full_120,2020,10,8,10,3,,,9,False,False,True
full_120,2020,11,15,12,3,,,9,True,False,False
full_120,2020,12,19,13,2,,,9,True,False,False
full_120,2020,13,6,11,4,,,9,False,False,True
full_120,2020,14,14,16,3,,,9,False,False,True
full_120,2020,15,9,6,4,,,9,True,False,False
full_120,2020,16,5,6,4,,,9,False,False,True
full_120,2020,17,13,10,5,,,9,True,False,False
full_120,2020,18,12,6,2,,,9,True,False,False
full_120,2020,19,14,16,4,,,9,False,False,True
full_120,2020,20,12,12,4,,,9,False,True,False
full_120,2020,21,5,4,3,,,9,True,False,False
full_120,2020,22,11,11,4,,,9,False,True,False
full_120,2020,23,11,11,3,,,9,False,True,False
full_120,2020,24,7,12,3,,,9,False,False,True
full_120,2020,25,12,15,1,,,9,False,False,True
full_120,2020,26,13,16,5,,,9,False,False,True
full_120,2020,27,11,19,3,,,9,False,False,True
full_120,2020,28,5,11,2,,,9,False,False,True
full_120,2020,29,13,13,4,,,9,False,True,False
full_120,2020,30,12,17,2,,,9,False,False,True
full_120,2020,31,11,18,4,,,9,False,False,True
full_120,2020,32,15,14,4,,,9,True,False,False
full_120,2020,33,2,5,4,,,9,False,False,True
full_120,2020,34,16,18,1,,,9,False,False,True
full_120,2021,1,17,11,4,,,9,True,False,False
full_120,2021,2,13,12,3,,,9,True,False,False
full_120,2021,3,15,17,6,,,9,False,False,True
full_120,2021,4,8,13,2,,,9,False,False,True
full_120,2021,5,11,8,1,,,9,True,False,False
full_120,2021,6,14,13,1,,,9,True,False,False
full_120,2021,7,13,13,2,,,9,False,True,False
full_120,2021,8,14,7,4,,,9,True,False,False
full_120,2021,9,14,10,2,,,9,True,False,False
full_120,2021,10,15,15,2,,,9,False,True,False
full_120,2021,11,19,12,3,,,9,True,False,False
full_120,2021,12,10,10,2,,,9,False,True,False
full_120,2021,13,14,10,3,,,9,True,False,False
full_120,2021,14,12,10,5,,,9,True,False,False
full_120,2021,15,4,6,1,,,9,False,False,True
full_120,2021,16,12,8,5,,,9,True,False,False
full_120,2021,17,12,12,4,,,9,False,True,False
full_120,2021,18,4,9,4,,,9,False,False,True
full_120,2021,19,18,14,2,,,9,True,False,False
full_120,2021,20,16,11,5,,,9,True,False,False
full_120,2021,21,17,10,7,,,9,True,False,False
full_120,2021,22,12,13,1,,,9,False,False,True
full_120,2021,23,16,17,5,,,9,False,False,True
full_120,2021,24,13,15,3,,,9,False,False,True
full_120,2021,25,14,15,3,,,9,False,False,True
full_120,2021,26,12,12,1,,,9,False,True,False
full_120,2021,27,9,11,3,,,9,False,False,True
full_120,2021,28,10,8,5,,,9,True,False,False
full_120,2021,29,12,13,4,,,9,False,False,True
full_120,2021,30,11,11,2,,,9,False,True,False
full_120,2021,31,8,10,3,,,9,False,False,True
full_120,2021,32,9,4,4,,,9,True,False,False
full_120,2021,33,15,10,2,,,9,True,False,False
full_120,2021,34,14,14,4,,,9,False,True,False
full_120,2022,1,14,16,2,,,9,False,False,True
full_120,2022,2,11,9,3,,,9,True,False,False
full_120,2022,3,11,9,4,,,9,True,False,False
full_120,2022,4,12,15,3,,,9,False,False,True
full_120,2022,5,5,5,1,,,9,False,True,False
full_120,2022,6,5,6,4,,,9,False,False,True
full_120,2022,7,6,4,2,,,9,True,False,False
full_120,2022,8,13,15,4,,,9,False,False,True
full_120,2022,9,8,4,4,,,9,True,False,False
full_120,2022,10,15,11,4,,,9,True,False,False
full_120,2022,11,12,11,1,,,9,True,False,False
full_120,2022,12,18,23,4,,,9,False,False,True
full_120,2022,13,16,20,2,,,9,False,False,True
full_120,2022,14,13,14,3,,,9,False,False,True
full_120,2022,15,12,12,1,,,9,False,True,False
full_120,2022,16,12,15,2,,,9,False,False,True
full_120,2022,17,19,12,3,,,9,True,False,False
full_120,2022,18,8,8,1,,,9,False,True,False
full_120,2022,19,12,9,3,,,9,True,False,False
full_120,2022,20,12,14,3,,,9,False,False,True
full_120,2022,21,12,10,5,,,9,True,False,False
full_120,2022,22,12,15,3,,,9,False,False,True
full_120,2022,23,14,15,2,,,9,False,False,True
full_120,2022,24,9,11,4,,,9,False,False,True
full_120,2022,25,9,6,3,,,9,True,False,False
full_120,2022,26,6,6,4,,,9,False,True,False
full_120,2022,27,14,21,5,,,9,False,False,True
full_120,2022,28,2,8,5,,,9,False,False,True
full_120,2022,29,8,8,4,,,9,False,True,False
full_120,2022,30,13,15,6,,,9,False,False,True
full_120,2022,31,8,11,5,,,9,False,False,True
full_120,2022,32,16,19,2,,,9,False,False,True
full_120,2022,33,4,8,4,,,9,False,False,True
full_120,2022,34,12,16,3,,,9,False,False,True
full_120,2023,1,11,16,6,,,9,False,False,True
full_120,2023,2,13,14,3,,,9,False,False,True
full_120,2023,3,6,12,4,,,9,False,False,True
full_120,2023,4,18,10,4,,,9,True,False,False
full_120,2023,5,22,16,3,,,9,True,False,False
full_120,2023,6,15,10,4,,,9,True,False,False
full_120,2023,7,14,13,3,,,9,True,False,False
full_120,2023,8,19,17,5,,,9,True,False,False
full_120,2023,9,12,12,5,,,9,False,True,False
full_120,2023,10,5,5,2,,,9,False,True,False
full_120,2023,11,13,12,3,,,9,True,False,False
full_120,2023,12,11,10,4,,,9,True,False,False
full_120,2023,13,11,12,5,,,9,False,False,True
full_120,2023,14,10,12,4,,,9,False,False,True
full_120,2023,15,14,14,1,,,9,False,True,False
full_120,2023,16,17,14,1,,,9,True,False,False
full_120,2023,17,15,9,5,,,9,True,False,False
full_120,2023,18,5,9,4,,,9,False,False,True
full_120,2023,19,15,12,5,,,9,True,False,False
full_120,2023,20,16,12,2,,,9,True,False,False
full_120,2023,21,7,8,6,,,9,False,False,True
full_120,2023,22,12,13,5,,,9,False,False,True
full_120,2023,23,15,12,2,,,9,True,False,False
full_120,2023,24,19,19,3,,,9,False,True,False
full_120,2023,25,19,19,2,,,9,False,True,False
full_120,2023,26,14,17,4,,,9,False,False,True
full_120,2023,27,2,4,3,,,9,False,False,True
full_120,2023,28,8,14,4,,,9,False,False,True
full_120,2023,29,21,21,1,,,9,False,True,False
full_120,2023,30,14,14,3,,,9,False,True,False
full_120,2023,31,7,10,2,,,9,False,False,True
full_120,2023,32,8,8,7,,,9,False,True,False
full_120,2023,33,10,13,4,,,9,False,False,True
full_120,2023,34,10,15,4,,,9,False,False,True
full_120,2024,1,15,13,3,,,9,True,False,False
full_120,2024,2,15,13,2,,,9,True,False,False
full_120,2024,3,14,18,3,,,9,False,False,True
full_120,2024,4,11,14,3,,,9,False,False,True
full_120,2024,5,7,10,1,,,9,False,False,True
full_120,2024,6,5,12,5,,,9,False,False,True
full_120,2024,7,14,19,4,,,9,False,False,True
full_120,2024,8,10,6,4,,,9,True,False,False
full_120,2024,9,4,10,3,,,9,False,False,True
full_120,2024,10,10,8,3,,,9,True,False,False
full_120,2024,11,18,23,2,,,9,False,False,True
full_120,2024,12,10,14,2,,,9,False,False,True
full_120,2024,13,17,18,3,,,9,False,False,True
full_120,2024,14,10,13,3,,,9,False,False,True
full_120,2024,15,12,10,3,,,9,True,False,False
full_120,2024,16,25,20,3,,,9,True,False,False
full_120,2024,17,13,17,3,,,9,False,False,True
full_120,2024,18,10,14,3,,,9,False,False,True
full_120,2024,19,8,12,2,,,9,False,False,True
full_120,2024,20,12,16,2,,,9,False,False,True
full_120,2024,21,7,7,2,,,9,False,True,False
full_120,2024,22,9,6,3,,,9,True,False,False
full_120,2024,23,11,11,2,,,9,False,True,False
full_120,2024,24,18,15,2,,,9,True,False,False
full_120,2024,25,2,0,4,,,9,True,False,False
full_120,2024,26,9,16,5,,,9,False,False,True
full_120,2024,27,10,12,2,,,9,False,False,True
full_120,2024,28,10,15,5,,,9,False,False,True
full_120,2024,29,8,8,3,,,9,False,True,False
full_120,2024,30,11,11,2,,,9,False,True,False
full_120,2024,31,9,11,3,,,9,False,False,True
full_120,2024,32,2,6,3,,,9,False,False,True
full_120,2024,33,11,13,3,,,9,False,False,True
full_120,2024,34,11,4,5,,,9,True,False,False
full_120,2025,1,6,6,3,,,9,False,True,False
full_120,2025,2,11,13,3,,,9,False,False,True
full_120,2025,3,10,9,7,,,9,True,False,False
full_120,2025,4,13,14,2,,,9,False,False,True
full_120,2025,5,16,13,2,,,9,True,False,False
full_120,2025,6,12,13,5,,,9,False,False,True
full_120,2025,7,15,15,3,,,9,False,True,False
full_120,2025,8,22,20,3,,,9,True,False,False
full_120,2025,9,11,12,5,,,9,False,False,True
full_120,2025,10,15,17,3,,,9,False,False,True
full_120,2025,11,19,15,2,,,9,True,False,False
full_120,2025,12,6,11,2,,,9,False,False,True
full_120,2025,13,9,11,5,,,9,False,False,True
full_120,2025,14,9,14,3,,,9,False,False,True
full_120,2025,15,4,4,4,,,9,False,True,False
full_120,2025,16,10,10,1,,,9,False,True,False
full_120,2025,17,20,21,3,,,9,False,False,True
full_120,2025,18,8,11,3,,,9,False,False,True
full_120,2025,19,21,21,2,,,9,False,True,False
full_120,2025,20,15,15,1,,,9,False,True,False
full_120,2025,21,15,17,2,,,9,False,False,True
full_120,2025,22,21,19,1,,,9,True,False,False
full_120,2025,23,6,6,4,,,9,False,True,False
full_120,2025,24,19,19,4,,,9,False,True,False
full_120,2025,25,17,13,2,,,9,True,False,False
full_120,2025,26,11,11,2,,,9,False,True,False
full_120,2025,27,16,12,3,,,9,True,False,False
full_120,2025,28,9,8,2,,,9,True,False,False
full_120,2025,29,13,9,3,,,9,True,False,False
full_120,2025,30,11,15,4,,,9,False,False,True
full_120,2025,31,17,16,3,,,9,True,False,False
full_120,2025,32,5,2,5,,,9,True,False,False
full_120,2025,33,17,15,4,,,9,True,False,False
full_120,2025,34,8,6,3,,,9,True,False,False
full_270,2011,1,14,10,3,,,9,True,False,False
full_270,2011,2,11,8,3,,,9,True,False,False
full_270,2011,3,6,8,4,,,9,False,False,True
full_270,2011,4,10,13,3,,,9,False,False,True
full_270,2011,5,15,14,1,,,9,True,False,False
full_270,2011,6,8,10,3,,,9,False,False,True
full_270,2011,7,19,18,2,,,9,True,False,False
full_270,2011,8,11,11,0,,,9,False,True,False
full_270,2011,9,11,11,4,,,9,False,True,False
full_270,2011,10,10,10,2,,,9,False,True,False
full_270,2011,11,12,15,2,,,9,False,False,True
full_270,2011,12,7,9,2,,,9,False,False,True
full_270,2011,13,12,12,2,,,9,False,True,False
full_270,2011,14,10,10,0,,,9,False,True,False
full_270,2011,15,8,8,1,,,9,False,True,False
full_270,2011,16,11,11,0,,,9,False,True,False
full_270,2011,17,15,10,2,,,9,True,False,False
full_270,2011,18,16,16,1,,,9,False,True,False
full_270,2011,19,17,14,2,,,9,True,False,False
full_270,2011,20,2,2,1,,,9,False,True,False
full_270,2011,21,15,18,1,,,9,False,False,True
full_270,2011,22,16,16,0,,,9,False,True,False
full_270,2011,23,13,13,1,,,9,False,True,False
full_270,2011,24,2,6,3,,,9,False,False,True
full_270,2011,25,13,13,0,,,9,False,True,False
full_270,2011,26,8,8,2,,,9,False,True,False
full_270,2011,27,16,16,0,,,9,False,True,False
full_270,2011,28,12,7,3,,,9,True,False,False
full_270,2011,29,11,11,1,,,9,False,True,False
full_270,2011,30,16,13,2,,,9,True,False,False
full_270,2011,31,10,12,1,,,9,False,False,True
full_270,2011,32,6,6,0,,,9,False,True,False
full_270,2011,33,13,13,1,,,9,False,True,False
full_270,2011,34,19,16,3,,,9,True,False,False
full_270,2012,1,11,7,2,,,9,True,False,False
full_270,2012,2,12,8,3,,,9,True,False,False
full_270,2012,3,13,15,3,,,9,False,False,True
full_270,2012,4,7,6,5,,,9,True,False,False
full_270,2012,5,11,8,3,,,9,True,False,False
full_270,2012,6,12,13,5,,,9,False,False,True
full_270,2012,7,10,18,2,,,9,False,False,True
full_270,2012,8,9,6,1,,,9,True,False,False
full_270,2012,9,10,12,2,,,9,False,False,True
full_270,2012,10,15,15,1,,,9,False,True,False
full_270,2012,11,15,13,1,,,9,True,False,False
full_270,2012,12,10,12,2,,,9,False,False,True
full_270,2012,13,9,11,4,,,9,False,False,True
full_270,2012,14,15,11,3,,,9,True,False,False
full_270,2012,15,12,12,3,,,9,False,True,False
full_270,2012,16,16,16,2,,,9,False,True,False
full_270,2012,17,13,6,3,,,9,True,False,False
full_270,2012,18,11,13,2,,,9,False,False,True
full_270,2012,19,22,20,2,,,9,True,False,False
full_270,2012,20,9,14,3,,,9,False,False,True
full_270,2012,21,19,12,3,,,9,True,False,False
full_270,2012,22,18,17,4,,,9,True,False,False
full_270,2012,23,11,11,1,,,9,False,True,False
full_270,2012,24,19,9,3,,,9,True,False,False
full_270,2012,25,2,2,2,,,9,False,True,False
full_270,2012,26,9,9,1,,,9,False,True,False
full_270,2012,27,16,15,3,,,9,True,False,False
full_270,2012,28,11,14,4,,,9,False,False,True
full_270,2012,29,6,10,3,,,9,False,False,True
full_270,2012,30,20,19,1,,,9,True,False,False
full_270,2012,31,12,18,5,,,9,False,False,True
full_270,2012,32,6,9,2,,,9,False,False,True
full_270,2012,33,7,7,3,,,9,False,True,False
full_270,2012,34,13,17,1,,,9,False,False,True
full_270,2013,1,20,15,4,,,9,True,False,False
full_270,2013,2,12,12,0,,,9,False,True,False
full_270,2013,3,20,17,4,,,9,True,False,False
full_270,2013,4,14,14,0,,,9,False,True,False
full_270,2013,5,8,18,4,,,9,False,False,True
full_270,2013,6,13,13,2,,,9,False,True,False
full_270,2013,7,10,10,2,,,9,False,True,False
full_270,2013,8,2,2,1,,,9,False,True,False
full_270,2013,9,10,13,3,,,9,False,False,True
full_270,2013,10,12,14,1,,,9,False,False,True
full_270,2013,11,6,10,3,,,9,False,False,True
full_270,2013,12,12,14,1,,,9,False,False,True
full_270,2013,13,15,9,3,,,9,True,False,False
full_270,2013,14,14,14,0,,,9,False,True,False
full_270,2013,15,12,12,2,,,9,False,True,False
full_270,2013,16,11,11,0,,,9,False,True,False
full_270,2013,17,6,6,2,,,9,False,True,False
full_270,2013,18,6,10,2,,,9,False,False,True
full_270,2013,19,18,18,0,,,9,False,True,False
full_270,2013,20,18,14,2,,,9,True,False,False
full_270,2013,21,8,10,2,,,9,False,False,True
full_270,2013,22,11,9,3,,,9,True,False,False
full_270,2013,23,11,10,2,,,9,True,False,False
full_270,2013,24,7,7,0,,,9,False,True,False
full_270,2013,25,10,5,2,,,9,True,False,False
full_270,2013,26,16,16,0,,,9,False,True,False
full_270,2013,27,11,11,3,,,9,False,True,False
full_270,2013,28,16,16,2,,,9,False,True,False
full_270,2013,29,8,12,3,,,9,False,False,True
full_270,2013,30,17,17,0,,,9,False,True,False
full_270,2013,31,11,11,0,,,9,False,True,False
full_270,2013,32,9,9,1,,,9,False,True,False
full_270,2013,33,22,18,3,,,9,True,False,False
full_270,2013,34,23,23,0,,,9,False,True,False
full_270,2014,1,8,11,2,,,9,False,False,True
full_270,2014,2,5,5,2,,,9,False,True,False
full_270,2014,3,9,9,4,,,9,False,True,False
full_270,2014,4,9,2,4,,,9,True,False,False
full_270,2014,5,10,14,2,,,9,False,False,True
full_270,2014,6,10,16,3,,,9,False,False,True
full_270,2014,7,5,15,3,,,9,False,False,True
full_270,2014,8,15,15,2,,,9,False,True,False
full_270,2014,9,12,15,2,,,9,False,False,True
full_270,2014,10,15,13,1,,,9,True,False,False
full_270,2014,11,11,11,4,,,9,False,True,False
full_270,2014,12,13,6,3,,,9,True,False,False
full_270,2014,13,14,16,2,,,9,False,False,True
full_270,2014,14,17,18,2,,,9,False,False,True
full_270,2014,15,5,5,0,,,9,False,True,False
full_270,2014,16,11,13,1,,,9,False,False,True
full_270,2014,17,5,9,4,,,9,False,False,True
full_270,2014,18,15,12,3,,,9,True,False,False
full_270,2014,19,8,8,0,,,9,False,True,False
full_270,2014,20,12,11,2,,,9,True,False,False
full_270,2014,21,12,18,3,,,9,False,False,True
full_270,2014,22,9,9,1,,,9,False,True,False
full_270,2014,23,18,18,0,,,9,False,True,False
full_270,2014,24,7,9,2,,,9,False,False,True
full_270,2014,25,12,15,4,,,9,False,False,True
full_270,2014,26,3,8,3,,,9,False,False,True
full_270,2014,27,17,9,5,,,9,True,False,False
full_270,2014,28,17,15,3,,,9,True,False,False
full_270,2014,29,14,20,2,,,9,False,False,True
full_270,2014,30,7,12,3,,,9,False,False,True
full_270,2014,31,9,11,3,,,9,False,False,True
full_270,2014,32,12,10,4,,,9,True,False,False
full_270,2014,33,15,16,1,,,9,False,False,True
full_270,2014,34,18,20,1,,,9,False,False,True
full_270,2015,1,14,14,0,,,9,False,True,False
full_270,2015,2,8,7,5,,,9,True,False,False
full_270,2015,3,12,12,2,,,9,False,True,False
full_270,2015,4,12,12,0,,,9,False,True,False
full_270,2015,5,13,14,3,,,9,False,False,True
full_270,2015,6,12,13,3,,,9,False,False,True
full_270,2015,7,13,8,3,,,9,True,False,False
full_270,2015,8,9,9,4,,,9,False,True,False
full_270,2015,9,11,13,2,,,9,False,False,True
full_270,2015,10,8,12,3,,,9,False,False,True
full_270,2015,11,11,6,3,,,9,True,False,False
full_270,2015,12,5,5,2,,,9,False,True,False
full_270,2015,13,11,15,2,,,9,False,False,True
full_270,2015,14,13,12,2,,,9,True,False,False
full_270,2015,15,7,6,3,,,9,True,False,False
full_270,2015,16,15,13,4,,,9,True,False,False
full_270,2015,17,18,18,1,,,9,False,True,False
full_270,2015,18,2,8,2,,,9,False,False,True
full_270,2015,19,12,15,2,,,9,False,False,True
full_270,2015,20,11,9,4,,,9,True,False,False
full_270,2015,21,16,13,2,,,9,True,False,False
full_270,2015,22,7,19,4,,,9,False,False,True
full_270,2015,23,8,5,3,,,9,True,False,False
full_270,2015,24,17,15,2,,,9,True,False,False
full_270,2015,25,11,8,3,,,9,True,False,False
full_270,2015,26,16,14,4,,,9,True,False,False
full_270,2015,27,14,16,4,,,9,False,False,True
full_270,2015,28,10,14,3,,,9,False,False,True
full_270,2015,29,5,5,0,,,9,False,True,False
full_270,2015,30,12,18,3,,,9,False,False,True
full_270,2015,31,15,17,2,,,9,False,False,True
full_270,2015,32,12,12,1,,,9,False,True,False
full_270,2015,33,12,7,3,,,9,True,False,False
full_270,2015,34,12,14,1,,,9,False,False,True
full_270,2016,1,14,16,2,,,9,False,False,True
full_270,2016,2,10,4,3,,,9,True,False,False
full_270,2016,3,13,11,2,,,9,True,False,False
full_270,2016,4,11,11,1,,,9,False,True,False
full_270,2016,5,24,14,3,,,9,True,False,False
full_270,2016,6,8,10,3,,,9,False,False,True
full_270,2016,7,14,10,2,,,9,True,False,False
full_270,2016,8,12,15,2,,,9,False,False,True
full_270,2016,9,16,16,0,,,9,False,True,False
full_270,2016,10,8,10,3,,,9,False,False,True
full_270,2016,11,12,13,3,,,9,False,False,True
full_270,2016,12,9,9,1,,,9,False,True,False
full_270,2016,13,14,16,3,,,9,False,False,True
full_270,2016,14,8,13,2,,,9,False,False,True
full_270,2016,15,10,6,2,,,9,True,False,False
full_270,2016,16,6,6,1,,,9,False,True,False
full_270,2016,17,18,19,3,,,9,False,False,True
full_270,2016,18,11,11,0,,,9,False,True,False
full_270,2016,19,20,20,0,,,9,False,True,False
