policy,form,book_weight,season,games,log_loss,outcome_log_loss,brier_score,points,rounds,mean,maximum,at_least_18,at_least_20,at_least_22,at_least_24
fixed_90,residual_010,0.0,2011,306,2.993449915111938,1.0024427351212475,0.5991349854963759,407,34,11.970588235294118,20,3,1,0,0
fixed_90,residual_010,0.0,2012,306,3.0862498356568686,1.0143407650053786,0.6050668732275672,404,34,11.882352941176471,24,2,1,1,1
fixed_90,residual_010,0.0,2013,306,3.1296636047824062,0.9763736965095521,0.5768015045014961,409,34,12.029411764705882,23,3,1,1,0
fixed_90,residual_010,0.0,2014,306,3.079165794821423,1.0729523019323735,0.6312814762306184,389,34,11.441176470588236,19,2,0,0,0
fixed_90,residual_010,0.0,2015,306,3.047073428119778,1.0310844484942983,0.6159532794411257,379,34,11.147058823529411,18,1,0,0,0
fixed_90,residual_010,0.0,2016,306,3.0355918838815628,1.007254445303263,0.6018093689501848,414,34,12.176470588235293,21,4,2,0,0
fixed_90,residual_010,0.0,2017,306,2.9833642258483954,1.0408446396146684,0.6244446357295546,382,34,11.235294117647058,18,1,0,0,0
fixed_90,residual_010,0.0,2018,306,3.199778623247479,1.0086958279961604,0.5998284335227728,400,34,11.764705882352942,26,2,2,1,1
fixed_90,residual_010,0.0,2019,306,3.2026053976245983,1.015584560636149,0.6075191119226492,394,34,11.588235294117647,19,2,0,0,0
fixed_90,residual_010,0.0,2020,306,3.111812987165587,1.0469732582279194,0.6219074770029602,382,34,11.235294117647058,19,2,0,0,0
fixed_90,residual_010,0.0,2021,306,3.1112636370062963,1.0264124731890534,0.6066669364980479,421,34,12.382352941176471,19,2,0,0,0
fixed_90,residual_010,0.0,2022,306,3.2185283498015425,1.0460079956828385,0.6254776822672594,362,34,10.647058823529411,18,2,0,0,0
fixed_90,residual_010,0.0,2023,306,3.1016419231331747,0.9713868483963958,0.5805192425844318,428,34,12.588235294117647,22,6,2,1,0
fixed_90,residual_010,0.0,2024,306,3.1828622694860322,1.0574430525852792,0.6327119915139454,357,34,10.5,21,2,1,0,0
fixed_90,residual_010,0.0,2025,306,3.1689169098831407,0.9984891023063702,0.5887416979758522,446,34,13.117647058823529,22,7,4,1,0
fixed_90,residual_010,0.5,2011,306,2.983885978148513,0.9928787981578227,0.5926135458266651,404,34,11.882352941176471,20,4,1,0,0
fixed_90,residual_010,0.5,2012,306,3.0595456400282566,0.9876365693767669,0.5875513435544022,407,34,11.970588235294118,24,3,1,1,1
